time,HI
1994-04-23,31.909046654
1994-04-24,32.018511740000065
1994-04-25,32.44845000000001
1994-04-26,28.862587799999982
1994-04-27,29.2119250955
1994-04-28,28.23271160439998
1994-04-29,29.54395315000002
1994-04-30,30.192066763599986
1994-05-01,31.82209326110001
1994-05-02,32.0410684026
1994-05-03,30.063140141599973
1994-05-04,32.3855251948
1994-05-05,32.735390140000064
1994-05-06,32.08357430400001
1994-05-07,29.903129979799985
1994-05-08,31.38196510639998
1994-05-09,29.794793963099977
1994-05-10,28.94714984479996
1994-05-11,28.49130852920002
1994-05-12,28.55016812440002
1994-05-13,28.799477763600017
1994-05-14,30.002944316899963
1994-05-15,28.864176734
1994-05-16,26.8419819026
1994-05-17,27.092895153000004
1994-05-18,27.7160964295
1994-05-19,27.24245055000001
1994-05-20,27.812089445599973
1994-05-21,26.068
1994-05-22,28.11214151599997
1994-05-23,29.73412126359999
1994-05-24,30.946825864000004
1994-05-25,30.78504579119993
1994-05-26,25.883000000000003
1994-05-27,28.4744469289
1994-05-28,28.71646924400002
1994-05-29,27.47145175159998
1994-05-30,30.03263849739999
1994-05-31,28.7310908452
1994-06-01,27.647162550599965
1994-06-02,27.91442657750004
1994-06-03,25.493
1994-06-04,26.004
1994-06-05,27.51579745910002
1994-06-06,27.465969908000027
1994-06-07,28.075190660400004
1994-06-08,27.874997950000004
1994-06-09,28.30873909
1994-06-10,27.26929276900003
1994-06-11,27.893344987999992
1994-06-12,26.08300000000001
1994-06-13,26.515
1994-06-14,26.543000000000006
1994-06-15,26.242
1994-06-16,24.639000000000003
1994-06-17,25.466
1994-06-18,26.24
1994-06-19,27.774030506000035
1994-06-20,28.08632019999997
1994-06-21,27.606045095200027
1994-06-22,27.285430412
1994-06-23,27.02038671
1994-06-24,25.742000000000004
1994-06-25,27.67362556000002
1994-06-26,26.333
1994-06-27,25.228
1994-06-28,27.576047427699955
1994-06-29,25.766000000000005
1994-06-30,26.633000000000003
1994-07-01,27.812089445599973
1994-07-02,27.991496261
1994-07-03,25.110000000000003
1994-07-04,24.861000000000004
1994-07-05,26.069000000000003
1994-07-06,25.807
1994-07-07,26.8419819026
1994-07-08,26.306000000000004
1994-07-09,26.477000000000004
1994-07-10,26.398
1994-07-11,26.59500000000001
1994-07-12,28.38356076
1994-07-13,26.238
1994-07-14,26.068
1994-07-15,26.160000000000004
1994-07-16,27.4218290004
1994-07-17,26.384
1994-07-18,27.29184232040004
1994-07-19,27.309041938200004
1994-07-20,26.203
1994-07-21,25.178
1994-07-22,26.228
1994-07-23,25.478
1994-07-24,26.503
1994-07-25,27.24245055000001
1994-07-26,26.660000000000004
1994-07-27,27.074244360000016
1994-07-28,26.541
1994-07-29,26.003
1994-07-30,23.183
1994-07-31,24.180000000000003
1994-08-01,25.269
1994-08-02,24.35
1994-08-03,25.912
1994-08-04,26.465000000000003
1994-08-05,25.072000000000003
1994-08-06,24.953
1994-08-07,26.411
1994-08-08,26.646
1994-08-09,26.634000000000004
1994-08-10,25.557
1994-08-11,26.516
1994-08-12,26.098000000000003
1994-08-13,27.327202309099995
1994-08-14,27.54490499999998
1994-08-15,26.96763459999999
1994-08-16,29.72033914059997
1994-08-17,29.521131511199968
1994-08-18,26.567
1994-08-19,25.833
1994-08-20,24.493
1994-08-21,25.662000000000003
1994-08-22,26.004
1994-08-23,24.099000000000004
1994-08-24,25.202000000000005
1994-08-25,25.623000000000005
1994-08-26,26.187000000000005
1994-08-27,24.769
1994-08-28,26.057
1994-08-29,25.834000000000003
1994-08-30,24.6
1994-08-31,26.085
1994-09-01,25.124
1994-09-02,25.480000000000004
1994-09-03,23.538000000000004
1994-09-04,24.181
1994-09-05,24.784
1994-09-06,24.626
1994-09-07,26.479
1994-09-08,25.126
1994-09-09,24.338
1994-09-10,24.14
1994-09-11,26.149
1994-09-12,26.321
1994-09-13,26.294
1994-09-14,26.200000000000003
1994-09-15,24.257
1994-09-16,25.124
1994-09-17,26.029
1994-09-18,25.846000000000004
1994-09-19,26.03
1994-09-20,25.637
1994-09-21,26.294
1994-09-22,26.477000000000004
1994-09-23,27.1024027096
1994-09-24,26.136000000000003
1994-09-25,26.583
1994-09-26,26.268
1994-09-27,26.096000000000004
1994-09-28,25.966
1994-09-29,26.8335307625
1994-09-30,27.2123694926
1994-10-01,26.649
1994-10-02,27.360115709999985
1994-10-03,26.62
1994-10-04,27.47940094889997
1994-10-05,27.1015583911
1994-10-06,27.935243620599987
1994-10-07,27.41943413000001
1994-10-08,25.464
1994-10-09,26.409
1994-10-10,28.91585633359997
1994-10-11,25.215000000000003
1994-10-12,24.243
1994-10-13,25.346000000000004
1994-10-14,27.77451772280001
1994-10-15,28.95399269749999
1994-10-16,28.0124078691
1994-10-17,26.411
1994-10-18,26.070000000000004
1994-10-19,26.241000000000003
1994-10-20,26.15
1994-10-21,25.388
1994-10-22,25.597
1994-10-23,26.096000000000004
1994-10-24,27.29184232040004
1994-10-25,28.036542141200023
1994-10-26,25.911
1994-10-27,28.477915325
1994-10-28,28.289202494500024
1994-10-29,28.030143916600032
1994-10-30,28.31658871640002
1994-10-31,27.96825855449997
1994-11-01,27.93239698250003
1994-11-02,26.213
1994-11-03,26.36
1994-11-04,25.022
1994-11-05,25.429
1994-11-06,25.572000000000003
1994-11-07,25.597
1994-11-08,25.741
1994-11-09,27.646890170000027
1994-11-10,27.374291381599978
1994-11-11,26.64700000000001
1994-11-12,26.332
1994-11-13,28.82792708000004
1994-11-14,27.431096439999987
1994-11-15,26.425
1994-11-16,27.180099989200013
1994-11-17,27.51579745910002
1994-11-18,27.576047427699955
1994-11-19,28.17290914329999
1994-11-20,28.74741139360001
1994-11-21,29.63684729399996
1994-11-22,28.962274739200016
1994-11-23,29.13189725000004
1994-11-24,28.25927663879998
1994-11-25,28.03483333879999
1994-11-26,30.732218711000023
1994-11-27,29.220055864999992
1994-11-28,31.40037901759998
1994-11-29,31.48900179399998
1994-11-30,31.176723741700023
1994-12-01,32.08273726100002
1994-12-02,30.12343408119996
1994-12-03,30.70535139039999
1994-12-04,30.28448259400004
1994-12-05,32.65218204160004
1994-12-06,29.434880790000005
1994-12-07,28.77754726839997
1994-12-08,29.334044994500005
1994-12-09,29.194258610000016
1994-12-10,30.194049594400017
1994-12-11,30.59779721930004
1994-12-12,28.403957642800016
1994-12-13,29.521131511199968
1994-12-14,28.945136110999982
1994-12-15,30.10434499990002
1994-12-16,28.617301246999965
1994-12-17,28.587668229199977
1994-12-18,30.08994054000001
1994-12-19,32.26420286680006
1994-12-20,29.59186278399998
1994-12-21,30.70535139039999
1994-12-22,31.36555069760001
1994-12-23,31.6541371572
1994-12-24,32.08273726100002
1994-12-25,31.902306472099987
1994-12-26,30.1987392608
1994-12-27,30.464357509999992
1994-12-28,30.533917660899988
1994-12-29,30.3210035275
1994-12-30,29.927502754399978
1994-12-31,30.299440294099973
1995-01-01,29.813031392799985
1995-01-02,32.178003662499975
1995-01-03,31.1306627596
1995-01-04,33.20004833850002
1995-01-05,34.669370960499975
1995-01-06,29.159187941600024
1995-01-07,28.271348189599983
1995-01-08,32.84091291720005
1995-01-09,35.27393598520001
1995-01-10,36.50668878320006
1995-01-11,34.75265319249999
1995-01-12,29.063518487599985
1995-01-13,30.11324560479996
1995-01-14,31.07765664999994
1995-01-15,33.661750620799985
1995-01-16,33.447732501500006
1995-01-17,32.23715759239994
1995-01-18,32.47938648840001
1995-01-19,32.396823852
1995-01-20,32.653563636399994
1995-01-21,33.254259964
1995-01-22,33.484794927600035
1995-01-23,33.82585720190001
1995-01-24,34.152690494999995
1995-01-25,34.10480942799999
1995-01-26,30.68346591339997
1995-01-27,32.073628499999984
1995-01-28,30.175455368
1995-01-29,34.56744488230002
1995-01-30,32.27179058749995
1995-01-31,34.32634594100001
1995-02-01,31.62331539559998
1995-02-02,29.9553130625
1995-02-03,31.705105203800024
1995-02-04,31.72600741960003
1995-02-05,30.579156292299984
1995-02-06,31.705105203800024
1995-02-07,32.447546339999974
1995-02-08,34.32634594100001
1995-02-09,36.05179628799998
1995-02-10,38.95111523749999
1995-02-11,34.99803558500002
1995-02-12,33.7829052532
1995-02-13,35.79486377240002
1995-02-14,35.01892734420001
1995-02-15,32.343865668000035
1995-02-16,32.062003711599985
1995-02-17,32.62176415999997
1995-02-18,31.72600741960003
1995-02-19,31.902306472099987
1995-02-20,33.447732501500006
1995-02-21,33.04686725149999
1995-02-22,34.479323351999994
1995-02-23,36.05179628799998
1995-02-24,36.01093442999996
1995-02-25,35.43280174
1995-02-26,33.83963437959997
1995-02-27,36.31827431719999
1995-02-28,35.66752079999996
1995-03-01,32.2329570844
1995-03-02,31.906564311600025
1995-03-03,30.01889362440002
1995-03-04,29.61332659999999
1995-03-05,32.38720889600002
1995-03-06,33.04686725149999
1995-03-07,33.14804217960002
1995-03-08,34.22566351489996
1995-03-09,33.636491609400075
1995-03-10,33.931985341000065
1995-03-11,33.246189299999955
1995-03-12,33.40568790240002
1995-03-13,26.25
1995-03-14,34.32300902000001
1995-03-15,36.309040331600016
1995-03-16,34.81389255200003
1995-03-17,31.82209326110001
1995-03-18,32.82779997760001
1995-03-19,33.0493701045
1995-03-20,34.85245735999999
1995-03-21,33.246189299999955
1995-03-22,30.542417330000006
1995-03-23,32.12985224200002
1995-03-24,32.435296302499935
1995-03-25,32.79122070320003
1995-03-26,32.457267109999954
1995-03-27,31.397891732400023
1995-03-28,30.87361250580004
1995-03-29,32.69973815959998
1995-03-30,31.922794894999942
1995-03-31,32.55136234999999
1995-04-01,33.17765761840002
1995-04-02,32.339374727
1995-04-03,32.4355733594
1995-04-04,30.59779721930004
1995-04-05,28.881925045599964
1995-04-06,32.08273726100002
1995-04-07,32.62193576990003
1995-04-08,31.794856638000017
1995-04-09,29.59469031000001
1995-04-10,30.738617020000014
1995-04-11,30.33575698909995
1995-04-12,28.464517672000028
1995-04-13,31.12650835449996
1995-04-14,30.19109681199999
1995-04-15,30.43774738100001
1995-04-16,31.35292070000005
1995-04-17,31.35292070000005
1995-04-18,31.82209326110001
1995-04-19,26.421000000000003
1995-04-20,31.41563152039999
1995-04-21,30.67401796000003
1995-04-22,29.933013958
1995-04-23,30.70535139039999
1995-04-24,31.35292070000005
1995-04-25,30.946825864000004
1995-04-26,31.0219939726
1995-04-27,30.266470584699988
1995-04-28,29.998228836000003
1995-04-29,29.79822941000002
1995-04-30,29.93679501799999
1995-05-01,30.323574884000003
1995-05-02,25.294
1995-05-03,26.487
1995-05-04,23.546000000000003
1995-05-05,22.601
1995-05-06,27.36504266350002
1995-05-07,27.961244932099987
1995-05-08,26.436
1995-05-09,25.964
1995-05-10,26.082
1995-05-11,26.068
1995-05-12,28.43667528879997
1995-05-13,26.57
1995-05-14,24.21700000000001
1995-05-15,25.898000000000003
1995-05-16,25.137
1995-05-17,25.255000000000003
1995-05-18,25.334000000000003
1995-05-19,25.543
1995-05-20,25.595
1995-05-21,27.656830464
1995-05-22,26.095
1995-05-23,28.01855027759997
1995-05-24,26.423
1995-05-25,28.17093900680001
1995-05-26,27.506925171800034
1995-05-27,28.080754152800004
1995-05-28,28.17315234440003
1995-05-29,27.904401713200023
1995-05-30,27.760542221000044
1995-05-31,25.846000000000004
1995-06-01,26.057
1995-06-02,26.45
1995-06-03,26.004
1995-06-04,26.069000000000003
1995-06-05,25.716
1995-06-06,25.256
1995-06-07,24.927
1995-06-08,25.846000000000004
1995-06-09,26.621
1995-06-10,26.449
1995-06-11,26.528
1995-06-12,25.241000000000003
1995-06-13,25.438
1995-06-14,26.017000000000003
1995-06-15,26.675647754
1995-06-16,25.084000000000003
1995-06-17,24.204000000000004
1995-06-18,23.587000000000003
1995-06-19,25.399
1995-06-20,24.335
1995-06-21,28.64085072289999
1995-06-22,25.885
1995-06-23,26.173
1995-06-24,25.451
1995-06-25,25.149
1995-06-26,26.529000000000003
1995-06-27,24.533
1995-06-28,25.873
1995-06-29,26.227
1995-06-30,26.45
1995-07-01,26.148000000000003
1995-07-02,25.728
1995-07-03,24.428
1995-07-04,25.36
1995-07-05,25.086
1995-07-06,25.203000000000003
1995-07-07,26.319000000000003
1995-07-08,24.809000000000005
1995-07-09,25.492
1995-07-10,25.453000000000003
1995-07-11,25.847
1995-07-12,25.676
1995-07-13,24.166
1995-07-14,25.794000000000004
1995-07-15,25.755000000000003
1995-07-16,25.912
1995-07-17,25.964
1995-07-18,23.574
1995-07-19,25.125
1995-07-20,25.323
1995-07-21,25.008000000000003
1995-07-22,25.362
1995-07-23,25.873
1995-07-24,26.176
1995-07-25,25.428000000000004
1995-07-26,25.677
1995-07-27,25.466
1995-07-28,25.742000000000004
1995-07-29,25.506000000000004
1995-07-30,26.583
1995-07-31,25.571000000000005
1995-08-01,26.57
1995-08-02,25.636000000000003
1995-08-03,25.374
1995-08-04,26.544
1995-08-05,25.112
1995-08-06,25.466
1995-08-07,24.756
1995-08-08,26.438
1995-08-09,24.901
1995-08-10,26.176
1995-08-11,25.873
1995-08-12,25.191000000000003
1995-08-13,26.32
1995-08-14,23.773
1995-08-15,21.895000000000003
1995-08-16,24.665
1995-08-17,20.869
1995-08-18,24.611000000000004
1995-08-19,24.349000000000004
1995-08-20,25.873
1995-08-21,25.307
1995-08-22,25.242
1995-08-23,24.639000000000003
1995-08-24,24.861000000000004
1995-08-25,24.980000000000004
1995-08-26,25.36
1995-08-27,23.997
1995-08-28,23.380000000000003
1995-08-29,22.67
1995-08-30,24.706
1995-08-31,24.469
1995-09-01,25.296
1995-09-02,25.848
1995-09-03,22.958
1995-09-04,24.639000000000003
1995-09-05,25.085
1995-09-06,26.253
1995-09-07,26.095
1995-09-08,24.374
1995-09-09,24.282000000000004
1995-09-10,25.228
1995-09-11,26.175
1995-09-12,27.1015583911
1995-09-13,26.72045715000002
1995-09-14,23.876000000000005
1995-09-15,24.822000000000003
1995-09-16,25.768
1995-09-17,23.324
1995-09-18,25.203000000000003
1995-09-19,24.757000000000005
1995-09-20,24.664
1995-09-21,25.189
1995-09-22,24.362
1995-09-23,25.533
1995-09-24,25.741
1995-09-25,25.74
1995-09-26,25.74
1995-09-27,26.096000000000004
1995-09-28,27.6798580244
1995-09-29,24.795
1995-09-30,26.213
1995-10-01,26.345
1995-10-02,26.175
1995-10-03,26.149
1995-10-04,27.812089445599973
1995-10-05,27.4460185105
1995-10-06,26.043
1995-10-07,26.888248514
1995-10-08,26.582000000000004
1995-10-09,26.503
1995-10-10,27.3834915934
1995-10-11,27.7050126312
1995-10-12,27.9199036001
1995-10-13,27.935243620599987
1995-10-14,27.350442302
1995-10-15,27.76656939200001
1995-10-16,26.265000000000004
1995-10-17,28.757423464399928
1995-10-18,26.501000000000005
1995-10-19,25.610000000000003
1995-10-20,25.110000000000003
1995-10-21,26.005000000000003
1995-10-22,26.333
1995-10-23,27.34590741879997
1995-10-24,27.327202309099995
1995-10-25,27.180219249999983
1995-10-26,27.25382682449999
1995-10-27,26.516
1995-10-28,27.4852483528
1995-10-29,28.030143916600032
1995-10-30,27.715306484
1995-10-31,27.47940094889997
1995-11-01,26.291000000000004
1995-11-02,27.760542221000044
1995-11-03,27.580118741599986
1995-11-04,27.891200330000025
1995-11-05,27.360115709999985
1995-11-06,27.74825927199999
1995-11-07,27.643081064999976
1995-11-08,27.576047427699955
1995-11-09,27.889016096000027
1995-11-10,28.23062062899998
1995-11-11,27.85272705449999
1995-11-12,27.80676827999998
1995-11-13,27.826444084299983
1995-11-14,25.806
1995-11-15,29.48205048920004
1995-11-16,28.01855027759997
1995-11-17,28.70379518349999
1995-11-18,28.743948852499983
1995-11-19,28.177292987999984
1995-11-20,28.34300182
1995-11-21,28.4744469289
1995-11-22,29.9620992075
1995-11-23,30.08994054000001
1995-11-24,28.36763801150003
1995-11-25,27.23558458640001
1995-11-26,28.696141735599987
1995-11-27,30.28570405000001
1995-11-28,28.722534174399986
1995-11-29,31.8681541065
1995-11-30,29.40738699840003
1995-12-01,31.153202597200007
1995-12-02,30.1605914
1995-12-03,26.422
1995-12-04,28.3678974459
1995-12-05,25.397
1995-12-06,26.451
1995-12-07,28.60440049639999
1995-12-08,31.673461297500005
1995-12-09,26.657000000000004
1995-12-10,32.41843299440001
1995-12-11,29.582017134100013
1995-12-12,34.07505292999994
1995-12-13,32.435296302499935
1995-12-14,30.59779721930004
1995-12-15,32.27569252360001
1995-12-16,29.753212642500003
1995-12-17,31.3327282148
1995-12-18,31.316413682
1995-12-19,31.65586975459999
1995-12-20,30.64797871800002
1995-12-21,32.64646512249995
1995-12-22,32.6548866135
1995-12-23,33.952203745599995
1995-12-24,34.16151651809996
1995-12-25,30.31253895799996
1995-12-26,29.526868411499983
1995-12-27,29.54011035139999
1995-12-28,29.07549836399999
1995-12-29,25.871
1995-12-30,25.041000000000004
1995-12-31,33.395039872499986
1996-01-01,35.7193565928
1996-01-02,33.59994232200004
1996-01-03,32.922623390000005
1996-01-04,32.435296302499935
1996-01-05,32.658650679999994
1996-01-06,32.69973815959998
1996-01-07,31.5322523715
1996-01-08,31.3858045238
1996-01-09,30.38322682799996
1996-01-10,30.411449612499965
1996-01-11,32.57966500530004
1996-01-12,34.78438005250001
1996-01-13,32.765815110999995
1996-01-14,31.5322523715
1996-01-15,34.29402286249993
1996-01-16,33.732427245999986
1996-01-17,33.503555900000094
1996-01-18,35.79590509250002
1996-01-19,32.61489518639998
1996-01-20,29.30179674580004
1996-01-21,34.16151651809996
1996-01-22,32.48235918822222
1996-01-23,29.1481274312
1996-01-24,32.849766356
1996-01-25,33.0493701045
1996-01-26,32.092613124
1996-01-27,32.46139030639999
1996-01-28,32.64646512249995
1996-01-29,33.23676324460004
1996-01-30,32.61191835219995
1996-01-31,35.235197771600006
1996-02-01,35.01892734420001
1996-02-02,36.8628571484
1996-02-03,36.03701838559999
1996-02-04,37.42675973959996
1996-02-05,36.363333792000006
1996-02-06,33.63514148750001
1996-02-07,36.3902317289
1996-02-08,36.55498008800001
1996-02-09,30.74089326250001
1996-02-10,33.17765761840002
1996-02-11,30.51328401039995
1996-02-12,31.718202686000023
1996-02-13,30.617845233899963
1996-02-14,31.3972457568
1996-02-15,31.893020489999984
1996-02-16,30.769968934999984
1996-02-17,30.871279588099988
1996-02-18,30.600578249999963
1996-02-19,30.9064882031
1996-02-20,30.92049433560002
1996-02-21,30.61342339000001
1996-02-22,31.20227744510004
1996-02-23,30.333314931699995
1996-02-24,30.4762036016
1996-02-25,29.64926322590001
1996-02-26,26.487
1996-02-27,29.56653000760002
1996-02-28,30.4576645028
1996-02-29,33.96434774320003
1996-03-01,34.56444613840003
1996-03-02,36.97450053350001
1996-03-03,33.30670627000002
1996-03-04,35.01892734420001
1996-03-05,34.78438005250001
1996-03-06,34.104299574999985
1996-03-07,34.3270661679
1996-03-08,33.254259964
1996-03-09,32.922623390000005
1996-03-10,32.27179058749995
1996-03-11,30.230592213300024
1996-03-12,31.308482424
1996-03-13,32.447546339999974
1996-03-14,33.097488638
1996-03-15,33.885459881700015
1996-03-16,34.60577158999999
1996-03-17,31.922794894999942
1996-03-18,32.018511740000065
1996-03-19,31.546179000400024
1996-03-20,31.153202597200007
1996-03-21,32.092613124
1996-03-22,34.77170089160002
1996-03-23,33.54350505780003
1996-03-24,33.26354699150002
1996-03-25,34.239393327500025
1996-03-26,34.78438005250001
1996-03-27,35.046704340000026
1996-03-28,32.982733010000004
1996-03-29,30.900156330299986
1996-03-30,29.0566680076
1996-03-31,32.267299786299986
1996-04-01,32.9364720876
1996-04-02,32.319582778400004
1996-04-03,31.567793186
1996-04-04,31.36555069760001
1996-04-05,30.91808313450002
1996-04-06,31.06906169200002
1996-04-07,29.551542895300013
1996-04-08,29.2119250955
1996-04-09,31.82209326110001
1996-04-10,37.69761793
1996-04-11,31.92985668650005
1996-04-12,32.47938648840001
1996-04-13,32.55136234999999
1996-04-14,33.252088458800046
1996-04-15,32.58077428360002
1996-04-16,33.85748236350009
1996-04-17,28.60786581859999
1996-04-18,29.9133253
1996-04-19,30.208138250599987
1996-04-20,31.757749339699963
1996-04-21,29.869471146599963
1996-04-22,29.589908441999995
1996-04-23,29.81734451839998
1996-04-24,29.282831526999978
1996-04-25,28.313332138
1996-04-26,28.152193554899974
1996-04-27,28.36763801150003
1996-04-28,28.564957277499992
1996-04-29,29.09322124799999
1996-04-30,28.40297243199999
1996-05-01,26.438
1996-05-02,26.793063726100023
1996-05-03,27.4218290004
1996-05-04,26.45
1996-05-05,26.37
1996-05-06,28.3925092625
1996-05-07,27.671244048799984
1996-05-08,29.16161090209999
1996-05-09,28.3925092625
1996-05-10,27.072165770000005
1996-05-11,28.3925092625
1996-05-12,28.384760631200045
1996-05-13,28.45291076000001
1996-05-14,29.022051392900003
1996-05-15,28.43902061959998
1996-05-16,27.6127748864
1996-05-17,27.7115388819
1996-05-18,26.37
1996-05-19,26.593
1996-05-20,28.581597008
1996-05-21,27.598920053600008
1996-05-22,25.832
1996-05-23,25.348
1996-05-24,25.926
1996-05-25,27.24245055000001
1996-05-26,27.656830464
1996-05-27,26.37
1996-05-28,28.423185432399976
1996-05-29,24.809000000000005
1996-05-30,25.045
1996-05-31,26.070000000000004
1996-06-01,26.633000000000003
1996-06-02,26.399
1996-06-03,26.502
1996-06-04,26.029
1996-06-05,25.412000000000003
1996-06-06,26.568
1996-06-07,28.06430081829999
1996-06-08,26.187000000000005
1996-06-09,27.656830464
1996-06-10,26.227
1996-06-11,26.293000000000003
1996-06-12,26.384
1996-06-13,26.516
1996-06-14,27.0144395344
1996-06-15,26.175
1996-06-16,26.64700000000001
1996-06-17,26.357
1996-06-18,26.542
1996-06-19,26.568
1996-06-20,26.214
1996-06-21,26.371
1996-06-22,26.043
1996-06-23,25.086
1996-06-24,24.443000000000005
1996-06-25,24.455
1996-06-26,25.269
1996-06-27,26.188
1996-06-28,25.766000000000005
1996-06-29,25.610000000000003
1996-06-30,25.728
1996-07-01,24.994000000000003
1996-07-02,25.164
1996-07-03,24.496
1996-07-04,24.180000000000003
1996-07-05,25.072000000000003
1996-07-06,26.9428153768
1996-07-07,26.72045715000002
1996-07-08,25.19
1996-07-09,26.032
1996-07-10,25.032000000000004
1996-07-11,25.664
1996-07-12,26.043
1996-07-13,23.864
1996-07-14,25.347
1996-07-15,24.966
1996-07-16,26.504000000000005
1996-07-17,24.927
1996-07-18,25.991
1996-07-19,23.574
1996-07-20,22.590000000000003
1996-07-21,24.862
1996-07-22,25.623000000000005
1996-07-23,24.31
1996-07-24,25.047
1996-07-25,23.051
1996-07-26,23.353
1996-07-27,25.821
1996-07-28,23.93
1996-07-29,23.234
1996-07-30,24.166
1996-07-31,24.64
1996-08-01,25.544
1996-08-02,24.993
1996-08-03,24.928000000000004
1996-08-04,25.901000000000003
1996-08-05,25.44
1996-08-06,24.365
1996-08-07,24.483
1996-08-08,23.982
1996-08-09,23.904000000000003
1996-08-10,24.008000000000003
1996-08-11,24.744000000000003
1996-08-12,25.833
1996-08-13,25.545
1996-08-14,25.111000000000004
1996-08-15,25.478
1996-08-16,25.676
1996-08-17,25.846000000000004
1996-08-18,24.586
1996-08-19,25.335
1996-08-20,26.675647754
1996-08-21,25.321
1996-08-22,25.938
1996-08-23,25.623000000000005
1996-08-24,25.333
1996-08-25,25.623000000000005
1996-08-26,24.875
1996-08-27,25.335
1996-08-28,25.572000000000003
1996-08-29,26.387000000000004
1996-08-30,24.440000000000005
1996-08-31,26.346
1996-09-01,26.438
1996-09-02,26.555
1996-09-03,26.722089114400013
1996-09-04,25.505000000000003
1996-09-05,25.99
1996-09-06,25.231
1996-09-07,26.411
1996-09-08,25.623000000000005
1996-09-09,27.82556384660001
1996-09-10,27.60003533
1996-09-11,26.425
1996-09-12,26.412
1996-09-13,25.754
1996-09-14,25.57
1996-09-15,25.439
1996-09-16,25.479
1996-09-17,25.558000000000003
1996-09-18,24.628
1996-09-19,24.614000000000004
1996-09-20,23.642000000000003
1996-09-21,24.548
1996-09-22,23.916
1996-09-23,23.418
1996-09-24,23.668000000000003
1996-09-25,25.965000000000003
1996-09-26,25.191000000000003
1996-09-27,24.68
1996-09-28,24.706
1996-09-29,24.744000000000003
1996-09-30,25.021
1996-10-01,25.86
1996-10-02,26.043
1996-10-03,25.913000000000004
1996-10-04,26.76768156
1996-10-05,27.2971308404
1996-10-06,27.146688995399977
1996-10-07,26.268
1996-10-08,24.626
1996-10-09,26.582000000000004
1996-10-10,26.096000000000004
1996-10-11,26.227
1996-10-12,25.82
1996-10-13,27.24245055000001
1996-10-14,27.146688995399977
1996-10-15,27.291159172700013
1996-10-16,25.924
1996-10-17,26.095
1996-10-18,28.960335229999966
1996-10-19,29.32173885639999
1996-10-20,28.19097979959998
1996-10-21,28.622010410000023
1996-10-22,28.67188679199998
1996-10-23,28.69036554709999
1996-10-24,27.656830464
1996-10-25,28.341640787099983
1996-10-26,27.656830464
1996-10-27,27.4218290004
1996-10-28,26.213
1996-10-29,27.82556384660001
1996-10-30,28.149678430000016
1996-10-31,27.991496261
1996-11-01,28.25927663879998
1996-11-02,25.701
1996-11-03,28.69848995999999
1996-11-04,28.51567677359996
1996-11-05,28.688832639499985
1996-11-06,28.858960393900013
1996-11-07,28.564957277499992
1996-11-08,27.5688308735
1996-11-09,29.12466110800001
1996-11-10,29.1124110532
1996-11-11,27.93461782090001
1996-11-12,28.1040190196
1996-11-13,27.6798580244
1996-11-14,28.030143916600032
1996-11-15,29.32734568520005
1996-11-16,28.84427824639996
1996-11-17,29.223733893500047
1996-11-18,29.378299444299948
1996-11-19,29.59469031000001
1996-11-20,29.754935442399955
1996-11-21,30.323574884000003
1996-11-22,30.871279588099988
1996-11-23,29.79822941000002
1996-11-24,29.73706012750003
1996-11-25,28.46133255350001
1996-11-26,30.402574903999987
1996-11-27,31.20958644609998
1996-11-28,29.959703526800027
1996-11-29,30.91339138499999
1996-11-30,30.050635779200007
1996-12-01,30.12343408119996
1996-12-02,31.65586975459999
1996-12-03,31.00092081600004
1996-12-04,30.402574903999987
1996-12-05,31.23471004600001
1996-12-06,30.335559298000003
1996-12-07,29.760263128000062
1996-12-08,26.225
1996-12-09,29.959703526800027
1996-12-10,29.204878470399976
1996-12-11,28.84427824639996
1996-12-12,28.64411869349999
1996-12-13,27.36504266350002
1996-12-14,26.319000000000003
1996-12-15,27.580118741599986
1996-12-16,29.37891981959998
1996-12-17,30.208138250599987
1996-12-18,29.022051392900003
1996-12-19,32.1638457473
1996-12-20,31.4927480725
1996-12-21,31.82209326110001
1996-12-22,31.20958644609998
1996-12-23,33.2240101904
1996-12-24,33.57267589680002
1996-12-25,33.82585720190001
1996-12-26,31.716646419999982
1996-12-27,31.5322523715
1996-12-28,30.88873894130004
1996-12-29,30.063140141599973
1996-12-30,30.579156292299984
1996-12-31,30.72366702799998
1997-01-01,29.54395315000002
1997-01-02,30.19026239659999
1997-01-03,28.91023842439997
1997-01-04,31.212927850000003
1997-01-05,32.78841774710003
1997-01-06,33.85748236350009
1997-01-07,32.462228023999984
1997-01-08,32.276110720900014
1997-01-09,31.38196510639998
1997-01-10,30.31154659000001
1997-01-11,30.335485759599983
1997-01-12,31.47155707249998
1997-01-13,32.599633212899974
1997-01-14,33.73786891400004
1997-01-15,32.15601850360002
1997-01-16,30.72865030239999
1997-01-17,30.620672171600027
1997-01-18,33.46144140250004
1997-01-19,35.64701365000001
1997-01-20,35.61417843280001
1997-01-21,29.84536864999999
1997-01-22,26.277
1997-01-23,32.53110835069998
1997-01-24,32.62193576990003
1997-01-25,29.68176740000002
1997-01-26,30.299440294099973
1997-01-27,30.6039620241
1997-01-28,31.72600741960003
1997-01-29,31.3858045238
1997-01-30,31.737689959999933
1997-01-31,31.737398629
1997-02-01,31.757749339699963
1997-02-02,34.06568902400003
1997-02-03,32.462228023999984
